Datetime,Close
01-03-2021 15:00,551
01-03-2021 15:00,105
01-03-2021 15:00,1120
01-03-2021 15:00,14
01-03-2021 15:00,148
01-03-2021 15:00,14
01-03-2021 15:00,440
01-03-2021 15:00,750
01-03-2021 15:00,90
01-03-2021 15:00,90
01-03-2021 15:00,845
01-03-2021 15:00,1235
01-03-2021 15:00,394
01-03-2021 15:00,104
01-03-2021 15:00,381
01-03-2021 15:00,33
01-03-2021 15:00,1460
01-03-2021 15:00,36
01-03-2021 15:00,393
01-03-2021 15:00,2483
01-03-2021 15:00,12
01-03-2021 15:00,105
01-03-2021 15:00,662
01-03-2021 15:00,448
01-03-2021 15:00,800
01-03-2021 15:00,15
01-03-2021 15:00,156
01-03-2021 15:00,240
01-03-2021 15:00,698
01-03-2021 15:00,703
01-03-2021 15:00,4
01-03-2021 15:00,258
01-03-2021 15:00,14
01-03-2021 15:00,8
01-03-2021 15:00,259
01-03-2021 15:00,1250
01-03-2021 15:00,750
01-03-2021 15:00,135
01-03-2021 15:00,340
01-03-2021 15:00,899
01-03-2021 15:00,289
01-03-2021 15:00,248
01-03-2021 15:00,57
01-03-2021 15:00,1612
01-03-2021 15:00,632
01-03-2021 15:00,455
01-03-2021 15:00,560
01-03-2021 15:00,576
01-03-2021 15:00,520
01-03-2021 15:00,148
01-03-2021 15:00,1027
01-03-2021 15:00,750
01-03-2021 15:00,425
01-03-2021 15:00,477
01-03-2021 15:00,2989
01-03-2021 15:00,13
01-03-2021 15:00,1856
01-03-2021 15:00,7
01-03-2021 15:00,8
01-03-2021 15:00,27
01-03-2021 15:00,2218
01-03-2021 15:00,980
01-03-2021 15:00,950
01-03-2021 15:00,11
01-03-2021 15:00,219
01-03-2021 15:00,338
01-03-2021 15:00,850
01-03-2021 15:00,9
01-03-2021 15:00,12
01-03-2021 15:00,1137
01-03-2021 15:00,35455
01-03-2021 15:00,50
01-03-2021 15:00,4
01-03-2021 15:00,67
01-03-2021 15:00,40
01-03-2021 15:00,1311
01-03-2021 15:00,490
01-03-2021 15:01,491
01-03-2021 15:01,963
01-03-2021 15:01,95
01-03-2021 15:01,225
01-03-2021 15:01,5
01-03-2021 15:01,323
01-03-2021 15:01,595
01-03-2021 15:01,485
01-03-2021 15:01,1099
01-03-2021 15:01,1072
01-03-2021 15:01,44
01-03-2021 15:01,13
01-03-2021 15:01,24
01-03-2021 15:01,13
01-03-2021 15:01,1353
01-03-2021 15:01,14
01-03-2021 15:01,10
01-03-2021 15:01,549
01-03-2021 15:01,751
01-03-2021 15:01,600
01-03-2021 15:01,136
01-03-2021 15:01,920
01-03-2021 15:01,1240
01-03-2021 15:01,17
01-03-2021 15:01,564
01-03-2021 15:01,985
01-03-2021 15:01,912
01-03-2021 15:01,861
01-03-2021 15:01,693
01-03-2021 15:01,8
01-03-2021 15:01,546
01-03-2021 15:01,108
01-03-2021 15:01,707
01-03-2021 15:01,30
01-03-2021 15:01,1383
01-03-2021 15:01,908
01-03-2021 15:01,15
01-03-2021 15:01,1277
01-03-2021 15:01,118
01-03-2021 15:01,34
01-03-2021 15:01,12
01-03-2021 15:01,160
01-03-2021 15:01,254
01-03-2021 15:01,722
01-03-2021 15:01,127
01-03-2021 15:01,290
01-03-2021 15:01,212
01-03-2021 15:01,647
01-03-2021 15:01,12
01-03-2021 15:01,14
01-03-2021 15:01,16
01-03-2021 15:01,17
01-03-2021 15:01,1143
01-03-2021 15:01,845
01-03-2021 15:01,410
01-03-2021 15:01,588
01-03-2021 15:01,177
01-03-2021 15:01,785
01-03-2021 15:01,443
01-03-2021 15:01,254
01-03-2021 15:01,13
01-03-2021 15:01,10
01-03-2021 15:01,156
01-03-2021 15:01,759
01-03-2021 15:01,7
01-03-2021 15:01,401
01-03-2021 15:01,1050
01-03-2021 15:01,634
01-03-2021 15:01,577
01-03-2021 15:01,30
01-03-2021 15:01,1079
01-03-2021 15:01,1180
01-03-2021 15:01,169
01-03-2021 15:01,361
01-03-2021 15:01,14
01-03-2021 15:01,741
01-03-2021 15:01,39
01-03-2021 15:01,89
01-03-2021 15:01,609
01-03-2021 15:01,604
01-03-2021 15:01,4
01-03-2021 15:01,950
01-03-2021 15:01,950
01-03-2021 15:01,11
01-03-2021 15:01,122
01-03-2021 15:01,200
01-03-2021 15:01,33
01-03-2021 15:01,437
01-03-2021 15:01,1338
01-03-2021 15:01,382
01-03-2021 15:01,139
01-03-2021 15:01,815
01-03-2021 15:01,675
01-03-2021 15:01,59
01-03-2021 15:01,538
01-03-2021 15:01,533
01-03-2021 15:01,17
01-03-2021 15:01,523
01-03-2021 15:01,645
01-03-2021 15:01,22
01-03-2021 15:01,27
01-03-2021 15:01,1302
01-03-2021 15:01,13
01-03-2021 15:01,50
01-03-2021 15:01,15
01-03-2021 15:01,318
01-03-2021 15:01,990
01-03-2021 15:01,12
01-03-2021 15:01,20
01-03-2021 15:01,355
01-03-2021 15:01,1189
01-03-2021 15:01,667
01-03-2021 15:01,154
01-03-2021 15:01,1207
01-03-2021 15:01,707
01-03-2021 15:01,852
01-03-2021 15:01,449
01-03-2021 15:01,102
01-03-2021 15:01,154
01-03-2021 15:01,485
01-03-2021 15:01,365
01-03-2021 15:01,1195
01-03-2021 15:01,7
01-03-2021 15:01,973
01-03-2021 15:01,821
01-03-2021 15:01,45
01-03-2021 15:01,21
01-03-2021 15:01,67
01-03-2021 15:01,695
01-03-2021 15:01,8
01-03-2021 15:01,10
01-03-2021 15:01,1567
01-03-2021 15:01,388
01-03-2021 15:01,23
01-03-2021 15:01,51
01-03-2021 15:01,74
01-03-2021 15:01,16
01-03-2021 15:01,433
01-03-2021 15:01,197
01-03-2021 15:01,1627
01-03-2021 15:01,77
01-03-2021 15:01,378
01-03-2021 15:01,35387
01-03-2021 15:01,7
01-03-2021 15:01,224
01-03-2021 15:01,255
01-03-2021 15:01,58
01-03-2021 15:01,25
01-03-2021 15:01,252
01-03-2021 15:01,9
01-03-2021 15:01,326
01-03-2021 15:01,9
01-03-2021 15:01,6
01-03-2021 15:01,666
01-03-2021 15:01,417
01-03-2021 15:01,199
01-03-2021 15:01,285
01-03-2021 15:01,83
01-03-2021 15:01,475
01-03-2021 15:01,395
01-03-2021 15:01,9
01-03-2021 15:01,9
01-03-2021 15:01,118
01-03-2021 15:01,136
01-03-2021 15:01,650
01-03-2021 15:01,1036
01-03-2021 15:01,1117
01-03-2021 15:01,57
01-03-2021 15:01,92
01-03-2021 15:01,483
01-03-2021 15:01,602
01-03-2021 15:01,41
01-03-2021 15:01,27
01-03-2021 15:01,320
01-03-2021 15:01,280
01-03-2021 15:01,635
01-03-2021 15:01,756
01-03-2021 15:01,72
01-03-2021 15:01,1033
01-03-2021 15:01,1126
01-03-2021 15:01,226
01-03-2021 15:01,5
01-03-2021 15:01,879
01-03-2021 15:01,8
01-03-2021 15:01,19
01-03-2021 15:01,549
01-03-2021 15:01,839
01-03-2021 15:01,454
01-03-2021 15:01,1488
01-03-2021 15:01,515
01-03-2021 15:01,30
01-03-2021 15:01,335
01-03-2021 15:01,320
01-03-2021 15:01,8
01-03-2021 15:01,35288
01-03-2021 15:01,410
01-03-2021 15:01,519
01-03-2021 15:01,89
01-03-2021 15:01,420
01-03-2021 15:01,20
01-03-2021 15:01,845
01-03-2021 15:01,288
01-03-2021 15:01,37
01-03-2021 15:01,65
01-03-2021 15:01,94
01-03-2021 15:01,18
01-03-2021 15:01,769
01-03-2021 15:01,223
01-03-2021 15:01,154
01-03-2021 15:01,774
01-03-2021 15:01,175
01-03-2021 15:01,338
01-03-2021 15:01,11
01-03-2021 15:01,103
01-03-2021 15:02,592
01-03-2021 15:02,57
01-03-2021 15:02,7
01-03-2021 15:02,227
01-03-2021 15:02,325
01-03-2021 15:02,58
01-03-2021 15:02,707
01-03-2021 15:02,903
01-03-2021 15:02,178
01-03-2021 15:02,632
01-03-2021 15:02,153
01-03-2021 15:02,708
01-03-2021 15:02,485
01-03-2021 15:02,902
01-03-2021 15:02,14
01-03-2021 15:02,30
01-03-2021 15:02,50
01-03-2021 15:02,256
01-03-2021 15:02,391
01-03-2021 15:02,1072
01-03-2021 15:02,570
01-03-2021 15:02,15
01-03-2021 15:02,11
01-03-2021 15:02,8
01-03-2021 15:02,976
01-03-2021 15:02,12
01-03-2021 15:02,441
01-03-2021 15:02,10
01-03-2021 15:02,16
01-03-2021 15:02,5
01-03-2021 15:02,1053
01-03-2021 15:02,1140
01-03-2021 15:02,89
01-03-2021 15:02,103
01-03-2021 15:02,410
01-03-2021 15:02,37
01-03-2021 15:02,1092
01-03-2021 15:02,175
01-03-2021 15:02,321
01-03-2021 15:02,978
01-03-2021 15:02,1126
01-03-2021 15:02,24
01-03-2021 15:02,227
01-03-2021 15:02,41
01-03-2021 15:02,27
01-03-2021 15:02,693
01-03-2021 15:02,361
01-03-2021 15:02,73
01-03-2021 15:02,135
01-03-2021 15:02,13
01-03-2021 15:02,454
01-03-2021 15:02,8
01-03-2021 15:02,636
01-03-2021 15:02,487
01-03-2021 15:02,453
01-03-2021 15:02,8
01-03-2021 15:02,8
01-03-2021 15:02,487
01-03-2021 15:02,1235
01-03-2021 15:02,46
01-03-2021 15:02,793
01-03-2021 15:02,77
01-03-2021 15:02,33
01-03-2021 15:02,352
01-03-2021 15:02,666
01-03-2021 15:02,25
01-03-2021 15:02,536
01-03-2021 15:02,27
01-03-2021 15:02,538
01-03-2021 15:02,199
01-03-2021 15:02,9
01-03-2021 15:02,202
01-03-2021 15:02,12
01-03-2021 15:02,437
01-03-2021 15:02,8
01-03-2021 15:02,389
01-03-2021 15:02,89
01-03-2021 15:02,666
01-03-2021 15:02,1210
01-03-2021 15:02,154
01-03-2021 15:02,752
01-03-2021 15:02,925
01-03-2021 15:02,14
01-03-2021 15:02,14
01-03-2021 15:02,102
01-03-2021 15:02,112
01-03-2021 15:02,647
01-03-2021 15:02,1078
01-03-2021 15:02,387
01-03-2021 15:02,514
01-03-2021 15:02,1050
01-03-2021 15:02,15
01-03-2021 15:02,487
01-03-2021 15:02,1454
01-03-2021 15:02,10
01-03-2021 15:02,120
01-03-2021 15:02,1268
01-03-2021 15:02,638
01-03-2021 15:02,1180
01-03-2021 15:02,834
01-03-2021 15:02,1293
01-03-2021 15:02,358
01-03-2021 15:02,326
01-03-2021 15:02,449
01-03-2021 15:02,18
01-03-2021 15:02,39
01-03-2021 15:02,170
01-03-2021 15:02,604
01-03-2021 15:02,154
01-03-2021 15:02,853
01-03-2021 15:02,954
01-03-2021 15:02,20
01-03-2021 15:02,78
01-03-2021 15:02,17
01-03-2021 15:02,11
01-03-2021 15:02,83
01-03-2021 15:02,9
01-03-2021 15:02,123
01-03-2021 15:02,22
01-03-2021 15:02,652
01-03-2021 15:02,359
01-03-2021 15:02,222
01-03-2021 15:02,8
01-03-2021 15:02,286
01-03-2021 15:02,599
01-03-2021 15:02,70
01-03-2021 15:02,10
01-03-2021 15:02,320
01-03-2021 15:02,30
01-03-2021 15:02,13
01-03-2021 15:02,744
01-03-2021 15:02,835
01-03-2021 15:02,922
01-03-2021 15:02,17
01-03-2021 15:02,281
01-03-2021 15:02,50
01-03-2021 15:02,768
01-03-2021 15:02,1265
01-03-2021 15:02,604
01-03-2021 15:02,108
01-03-2021 15:02,35277
01-03-2021 15:02,301
01-03-2021 15:02,93
01-03-2021 15:02,521
01-03-2021 15:02,44
01-03-2021 15:02,1029
01-03-2021 15:02,588
01-03-2021 15:02,532
01-03-2021 15:02,95
01-03-2021 15:02,19
01-03-2021 15:02,20
01-03-2021 15:02,135
01-03-2021 15:02,10
01-03-2021 15:02,842
01-03-2021 15:02,15
01-03-2021 15:02,289
01-03-2021 15:02,707
01-03-2021 15:02,58
01-03-2021 15:02,770
01-03-2021 15:02,34
01-03-2021 15:02,777
01-03-2021 15:02,1030
01-03-2021 15:02,442
01-03-2021 15:02,39
01-03-2021 15:02,11
01-03-2021 15:02,251
01-03-2021 15:02,21
01-03-2021 15:02,726
01-03-2021 15:02,13
01-03-2021 15:02,705
01-03-2021 15:02,35390
01-03-2021 15:02,291
01-03-2021 15:02,651
01-03-2021 15:02,365
01-03-2021 15:02,16
01-03-2021 15:02,67
01-03-2021 15:02,208
01-03-2021 15:02,397
01-03-2021 15:02,65
01-03-2021 15:02,421
01-03-2021 15:02,335
01-03-2021 15:02,117
01-03-2021 15:02,897
01-03-2021 15:02,9
01-03-2021 15:02,157
01-03-2021 15:02,19
01-03-2021 15:02,224
01-03-2021 15:02,1330
01-03-2021 15:02,399
01-03-2021 15:02,392
01-03-2021 15:02,73
01-03-2021 15:02,854
01-03-2021 15:02,1147
01-03-2021 15:02,12
01-03-2021 15:02,23
01-03-2021 15:02,17
01-03-2021 15:02,28
01-03-2021 15:02,8
01-03-2021 15:02,254
01-03-2021 15:02,668
01-03-2021 15:02,6
01-03-2021 15:02,522
01-03-2021 15:02,320
01-03-2021 15:02,9
01-03-2021 15:02,140
01-03-2021 15:03,511
01-03-2021 15:03,6
01-03-2021 15:03,211
01-03-2021 15:03,230
01-03-2021 15:03,13
01-03-2021 15:03,1150
01-03-2021 15:03,762
01-03-2021 15:03,364
01-03-2021 15:03,299
01-03-2021 15:03,13
01-03-2021 15:03,1246
01-03-2021 15:03,830
01-03-2021 15:03,259
01-03-2021 15:03,355
01-03-2021 15:03,451
01-03-2021 15:03,13
01-03-2021 15:03,1938
01-03-2021 15:03,35460
01-03-2021 15:03,22
01-03-2021 15:03,851
01-03-2021 15:03,9
01-03-2021 15:03,534
01-03-2021 15:03,705
01-03-2021 15:03,15
01-03-2021 15:03,4
01-03-2021 15:03,404
01-03-2021 15:03,16
01-03-2021 15:03,806
01-03-2021 15:03,922
01-03-2021 15:03,167
01-03-2021 15:03,420
01-03-2021 15:03,17
01-03-2021 15:03,643
01-03-2021 15:03,1197
01-03-2021 15:03,14
01-03-2021 15:03,442
01-03-2021 15:03,325
01-03-2021 15:03,1222
01-03-2021 15:03,220
01-03-2021 15:03,484
01-03-2021 15:03,292
01-03-2021 15:03,1575
01-03-2021 15:03,14
01-03-2021 15:03,20
01-03-2021 15:03,591
01-03-2021 15:03,35273
01-03-2021 15:03,327
01-03-2021 15:03,18
01-03-2021 15:03,8
01-03-2021 15:03,198
01-03-2021 15:03,88
01-03-2021 15:03,50
01-03-2021 15:03,778
01-03-2021 15:03,595
01-03-2021 15:03,527
01-03-2021 15:03,93
01-03-2021 15:03,10
01-03-2021 15:03,8
01-03-2021 15:03,97
01-03-2021 15:03,19
01-03-2021 15:03,1917
01-03-2021 15:03,842
01-03-2021 15:03,285
01-03-2021 15:03,46
01-03-2021 15:03,486
01-03-2021 15:03,10
01-03-2021 15:03,495
01-03-2021 15:03,1133
01-03-2021 15:03,1537
01-03-2021 15:03,565
01-03-2021 15:03,10
01-03-2021 15:03,4
01-03-2021 15:03,1360
01-03-2021 15:03,73
01-03-2021 15:03,714
01-03-2021 15:03,28
01-03-2021 15:03,10
01-03-2021 15:03,739
01-03-2021 15:03,42
01-03-2021 15:03,96
01-03-2021 15:03,43
01-03-2021 15:03,111
01-03-2021 15:03,18
01-03-2021 15:03,409
01-03-2021 15:03,930
01-03-2021 15:03,736
01-03-2021 15:03,320
01-03-2021 15:03,175
01-03-2021 15:03,71
01-03-2021 15:03,8
01-03-2021 15:03,839
01-03-2021 15:03,324
01-03-2021 15:03,76
01-03-2021 15:03,21
01-03-2021 15:03,431
01-03-2021 15:03,227
01-03-2021 15:03,340
01-03-2021 15:03,363
01-03-2021 15:03,985
01-03-2021 15:03,51
01-03-2021 15:03,66
01-03-2021 15:03,67
01-03-2021 15:03,336
01-03-2021 15:03,224
01-03-2021 15:03,319
01-03-2021 15:03,23
01-03-2021 15:03,977
01-03-2021 15:03,629
01-03-2021 15:03,11
01-03-2021 15:03,254
01-03-2021 15:03,1297
01-03-2021 15:03,9
01-03-2021 15:03,25
01-03-2021 15:03,457
01-03-2021 15:03,456
01-03-2021 15:03,155
01-03-2021 15:03,157
01-03-2021 15:03,78
01-03-2021 15:03,393
01-03-2021 15:03,666
01-03-2021 15:03,86
01-03-2021 15:03,9
01-03-2021 15:03,1830
01-03-2021 15:03,20
01-03-2021 15:03,385
01-03-2021 15:03,58
01-03-2021 15:03,254
01-03-2021 15:03,396
01-03-2021 15:03,356
01-03-2021 15:03,76
01-03-2021 15:03,6
01-03-2021 15:03,357
01-03-2021 15:03,56
01-03-2021 15:03,12
01-03-2021 15:03,117
01-03-2021 15:03,26
01-03-2021 15:03,546
01-03-2021 15:03,824
01-03-2021 15:03,527
01-03-2021 15:03,58
01-03-2021 15:03,15
01-03-2021 15:03,607
01-03-2021 15:03,439
01-03-2021 15:03,125
01-03-2021 15:03,1049
01-03-2021 15:03,38
01-03-2021 15:03,883
01-03-2021 15:03,2290
01-03-2021 15:03,773
01-03-2021 15:03,31
01-03-2021 15:03,30
01-03-2021 15:03,12
01-03-2021 15:03,205
01-03-2021 15:03,7
01-03-2021 15:03,87
01-03-2021 15:03,13
01-03-2021 15:03,135
01-03-2021 15:03,689
01-03-2021 15:03,2246
01-03-2021 15:03,34
01-03-2021 15:03,24
01-03-2021 15:03,983
01-03-2021 15:03,534
01-03-2021 15:03,565
01-03-2021 15:03,883
01-03-2021 15:03,485
01-03-2021 15:03,581
01-03-2021 15:03,1066
01-03-2021 15:03,14
01-03-2021 15:03,408
01-03-2021 15:03,735
01-03-2021 15:03,5
01-03-2021 15:03,35380
01-03-2021 15:03,122
01-03-2021 15:03,133
01-03-2021 15:03,59
01-03-2021 15:03,28
01-03-2021 15:03,683
01-03-2021 15:03,142
01-03-2021 15:03,1330
01-03-2021 15:03,102
01-03-2021 15:03,667
01-03-2021 15:03,38
01-03-2021 15:03,34
01-03-2021 15:03,126
01-03-2021 15:03,12
01-03-2021 15:03,153
01-03-2021 15:03,289
01-03-2021 15:03,11
01-03-2021 15:03,654
01-03-2021 15:03,16
01-03-2021 15:03,8
01-03-2021 15:03,17
01-03-2021 15:03,1051
01-03-2021 15:03,1361
01-03-2021 15:03,950
01-03-2021 15:03,456
01-03-2021 15:03,182
01-03-2021 15:03,596
01-03-2021 15:03,478
01-03-2021 15:03,161
01-03-2021 15:03,39
01-03-2021 15:03,396
01-03-2021 15:03,1216
01-03-2021 15:03,8
01-03-2021 15:04,1145
01-03-2021 15:04,39
01-03-2021 15:04,54
01-03-2021 15:04,369
01-03-2021 15:04,35
01-03-2021 15:04,758
01-03-2021 15:04,997
01-03-2021 15:04,102
01-03-2021 15:04,700
01-03-2021 15:04,135
01-03-2021 15:04,431
01-03-2021 15:04,32
01-03-2021 15:04,49
01-03-2021 15:04,10
01-03-2021 15:04,35258
01-03-2021 15:04,89
01-03-2021 15:04,8
01-03-2021 15:04,153
01-03-2021 15:04,332
01-03-2021 15:04,642
01-03-2021 15:04,117
01-03-2021 15:04,199
01-03-2021 15:04,1150
01-03-2021 15:04,26
01-03-2021 15:04,175
01-03-2021 15:04,77
01-03-2021 15:04,43
01-03-2021 15:04,385
01-03-2021 15:04,29
01-03-2021 15:04,499
01-03-2021 15:04,24
01-03-2021 15:04,34
01-03-2021 15:04,396
01-03-2021 15:04,16
01-03-2021 15:04,289
01-03-2021 15:04,451
01-03-2021 15:04,146
01-03-2021 15:04,662
01-03-2021 15:04,129
01-03-2021 15:04,22
01-03-2021 15:04,17
01-03-2021 15:04,481
01-03-2021 15:04,168
01-03-2021 15:04,39
01-03-2021 15:04,355
01-03-2021 15:04,1361
01-03-2021 15:04,165
01-03-2021 15:04,1396
01-03-2021 15:04,14
01-03-2021 15:04,265
01-03-2021 15:04,24
01-03-2021 15:04,965
01-03-2021 15:04,483
01-03-2021 15:04,14
01-03-2021 15:04,15
01-03-2021 15:04,235
01-03-2021 15:04,210
01-03-2021 15:04,531
01-03-2021 15:04,27
01-03-2021 15:04,552
01-03-2021 15:04,16
01-03-2021 15:04,438
01-03-2021 15:04,127
01-03-2021 15:04,30
01-03-2021 15:04,187
01-03-2021 15:04,605
01-03-2021 15:04,724
01-03-2021 15:04,583
01-03-2021 15:04,44
01-03-2021 15:04,78
01-03-2021 15:04,408
01-03-2021 15:04,254
01-03-2021 15:04,12
01-03-2021 15:04,12
01-03-2021 15:04,22
01-03-2021 15:04,11
01-03-2021 15:04,930
01-03-2021 15:04,361
01-03-2021 15:04,1735
01-03-2021 15:04,67
01-03-2021 15:04,68
01-03-2021 15:04,61
01-03-2021 15:04,18
01-03-2021 15:04,507
01-03-2021 15:04,12
01-03-2021 15:04,297
01-03-2021 15:04,58
01-03-2021 15:04,21
01-03-2021 15:04,96
01-03-2021 15:04,114
01-03-2021 15:04,18
01-03-2021 15:04,13
01-03-2021 15:04,320
01-03-2021 15:04,50
01-03-2021 15:04,823
01-03-2021 15:04,224
01-03-2021 15:04,789
01-03-2021 15:04,19
01-03-2021 15:04,20
01-03-2021 15:04,285
01-03-2021 15:04,454
01-03-2021 15:04,1830
01-03-2021 15:04,88
01-03-2021 15:04,855
01-03-2021 15:04,100
01-03-2021 15:04,220
01-03-2021 15:04,17
01-03-2021 15:04,12
01-03-2021 15:04,452
01-03-2021 15:04,24
01-03-2021 15:04,199
01-03-2021 15:04,18
01-03-2021 15:04,254
01-03-2021 15:04,1234
01-03-2021 15:04,7
01-03-2021 15:04,325
01-03-2021 15:04,479
01-03-2021 15:04,975
01-03-2021 15:04,341
01-03-2021 15:04,156
01-03-2021 15:04,8
01-03-2021 15:04,35371
01-03-2021 15:04,396
01-03-2021 15:04,491
01-03-2021 15:04,515
01-03-2021 15:04,4
01-03-2021 15:04,415
01-03-2021 15:04,438
01-03-2021 15:04,8
01-03-2021 15:04,1370
01-03-2021 15:04,482
01-03-2021 15:04,8
01-03-2021 15:04,358
01-03-2021 15:04,887
01-03-2021 15:04,38
01-03-2021 15:04,93
01-03-2021 15:04,207
01-03-2021 15:04,233
01-03-2021 15:04,298
01-03-2021 15:04,1868
01-03-2021 15:04,848
01-03-2021 15:04,13
01-03-2021 15:04,15
01-03-2021 15:04,4
01-03-2021 15:04,345
01-03-2021 15:04,135
01-03-2021 15:04,87
01-03-2021 15:04,158
01-03-2021 15:04,6
01-03-2021 15:04,58
01-03-2021 15:04,324
01-03-2021 15:04,39
01-03-2021 15:04,381
01-03-2021 15:04,28
01-03-2021 15:04,696
01-03-2021 15:04,75
01-03-2021 15:04,19
01-03-2021 15:04,657
01-03-2021 15:04,415
01-03-2021 15:04,370
01-03-2021 15:04,70
01-03-2021 15:04,992
01-03-2021 15:04,9
01-03-2021 15:04,533
01-03-2021 15:04,13
01-03-2021 15:04,5
01-03-2021 15:04,609
01-03-2021 15:04,835
01-03-2021 15:04,559
01-03-2021 15:04,200
01-03-2021 15:04,10
01-03-2021 15:04,1320
01-03-2021 15:04,14
01-03-2021 15:04,1059
01-03-2021 15:04,10
01-03-2021 15:04,652
01-03-2021 15:04,1065
01-03-2021 15:04,1221
01-03-2021 15:04,11
01-03-2021 15:04,35434
01-03-2021 15:04,943
01-03-2021 15:04,11
01-03-2021 15:04,1169
01-03-2021 15:04,1201
01-03-2021 15:04,834
01-03-2021 15:04,696
01-03-2021 15:04,770
01-03-2021 15:04,1121
01-03-2021 15:04,1256
01-03-2021 15:04,12
01-03-2021 15:04,886
01-03-2021 15:04,594
01-03-2021 15:04,974
01-03-2021 15:04,10
01-03-2021 15:04,569
01-03-2021 15:04,1019
01-03-2021 15:04,643
01-03-2021 15:04,628
01-03-2021 15:04,676
01-03-2021 15:04,934
01-03-2021 15:04,709
01-03-2021 15:04,9
01-03-2021 15:04,683
01-03-2021 15:04,273
01-03-2021 15:04,883
01-03-2021 15:04,855
01-03-2021 15:04,734
01-03-2021 15:04,730
01-03-2021 15:04,9
01-03-2021 15:04,16
01-03-2021 15:05,614
01-03-2021 15:05,690
01-03-2021 15:05,792
01-03-2021 15:05,1131
01-03-2021 15:05,226
01-03-2021 15:05,845
01-03-2021 15:05,665
01-03-2021 15:05,946
01-03-2021 15:05,343
01-03-2021 15:05,287
01-03-2021 15:05,496
01-03-2021 15:05,566
01-03-2021 15:05,1254
01-03-2021 15:05,429
01-03-2021 15:05,321
01-03-2021 15:05,734
01-03-2021 15:05,359
01-03-2021 15:05,362
01-03-2021 15:05,256
01-03-2021 15:05,725
01-03-2021 15:05,6
01-03-2021 15:05,694
01-03-2021 15:05,136
01-03-2021 15:05,233
01-03-2021 15:05,8
01-03-2021 15:05,626
01-03-2021 15:05,8
01-03-2021 15:05,67
01-03-2021 15:05,9
01-03-2021 15:05,59
01-03-2021 15:05,9
01-03-2021 15:05,453
01-03-2021 15:05,10
01-03-2021 15:05,593
01-03-2021 15:05,50
01-03-2021 15:05,431
01-03-2021 15:05,10
01-03-2021 15:05,10
01-03-2021 15:05,39
01-03-2021 15:05,482
01-03-2021 15:05,11
01-03-2021 15:05,11
01-03-2021 15:05,34
01-03-2021 15:05,560
01-03-2021 15:05,30
01-03-2021 15:05,7
01-03-2021 15:05,12
01-03-2021 15:05,27
01-03-2021 15:05,44
01-03-2021 15:05,1000
01-03-2021 15:05,77
01-03-2021 15:05,89
01-03-2021 15:05,1985
01-03-2021 15:05,200
01-03-2021 15:05,200
01-03-2021 15:05,386
01-03-2021 15:05,160
01-03-2021 15:05,1053
01-03-2021 15:05,109
01-03-2021 15:05,177
01-03-2021 15:05,1149
01-03-2021 15:05,8
01-03-2021 15:05,74
01-03-2021 15:05,8
01-03-2021 15:05,662
01-03-2021 15:05,40
01-03-2021 15:05,24
01-03-2021 15:05,118
01-03-2021 15:05,7
01-03-2021 15:05,35354
01-03-2021 15:05,8
01-03-2021 15:05,1390
01-03-2021 15:05,8
01-03-2021 15:05,103
01-03-2021 15:05,1481
01-03-2021 15:05,8
01-03-2021 15:05,155
01-03-2021 15:05,884
01-03-2021 15:05,17
01-03-2021 15:05,289
01-03-2021 15:05,675
01-03-2021 15:05,641
01-03-2021 15:05,29
01-03-2021 15:05,1025
01-03-2021 15:05,31
01-03-2021 15:05,614
01-03-2021 15:05,559
01-03-2021 15:05,35
01-03-2021 15:05,528
01-03-2021 15:05,481
01-03-2021 15:05,39
01-03-2021 15:05,1900
01-03-2021 15:05,43
01-03-2021 15:05,414
01-03-2021 15:05,4
01-03-2021 15:05,399
01-03-2021 15:05,48
01-03-2021 15:05,342
01-03-2021 15:05,54
01-03-2021 15:05,61
01-03-2021 15:05,323
01-03-2021 15:05,69
01-03-2021 15:05,254
01-03-2021 15:05,78
01-03-2021 15:05,199
01-03-2021 15:05,1437
01-03-2021 15:05,26
01-03-2021 15:05,24
01-03-2021 15:05,782
01-03-2021 15:05,35260
01-03-2021 15:05,1255
01-03-2021 15:05,12
01-03-2021 15:05,12
01-03-2021 15:05,12
01-03-2021 15:05,13
01-03-2021 15:05,1177
01-03-2021 15:05,14
01-03-2021 15:05,1153
01-03-2021 15:05,14
01-03-2021 15:05,1066
01-03-2021 15:05,15
01-03-2021 15:05,88
01-03-2021 15:05,16
01-03-2021 15:05,16
01-03-2021 15:05,1320
01-03-2021 15:05,17
01-03-2021 15:05,776
01-03-2021 15:05,18
01-03-2021 15:05,892
01-03-2021 15:05,19
01-03-2021 15:05,852
01-03-2021 15:05,1309
01-03-2021 15:05,21
01-03-2021 15:05,22
01-03-2021 15:05,11
01-03-2021 15:05,1060
01-03-2021 15:05,157
01-03-2021 15:05,100
01-03-2021 15:05,11
01-03-2021 15:05,9
01-03-2021 15:05,1223
01-03-2021 15:05,645
01-03-2021 15:05,412
01-03-2021 15:05,220
01-03-2021 15:05,12
01-03-2021 15:05,586
01-03-2021 15:05,603
01-03-2021 15:05,453
01-03-2021 15:05,803
01-03-2021 15:05,535
01-03-2021 15:05,933
01-03-2021 15:05,371
01-03-2021 15:05,502
01-03-2021 15:05,487
01-03-2021 15:05,840
